INTERNO	AuraStudio.App/Platform/AudioTranscoder.cs	la conversión no produjo audio
INTERNO	AuraStudio.App/Platform/AudioTranscoder.cs	no se pidió ninguna conversión
INTERNO	AuraStudio.App/Platform/FfmpegRunner.cs	No se pudo iniciar ffmpeg.
INTERNO	AuraStudio.App/Platform/FfmpegRunner.cs	ffmpeg falló: {errorBuffer.ToString().Trim()}
INTERNO	AuraStudio.App/Platform/ImageResizer.cs	El JPEG generado no es baseline y el iPod no podría mostrarlo.
INTERNO	AuraStudio.App/Platform/ImageResizer.cs	La imagen de origen no tiene un tamaño válido.
INTERNO	AuraStudio.App/Platform/ImageResizer.cs	La imagen de origen no tiene un tamaño válido.
INTERNO	AuraStudio.App/Platform/ImageResizer.cs	No se pudo leer la imagen de origen.
INTERNO	AuraStudio.App/Platform/ImageResizer.cs	No se pudo leer la imagen de origen.
INTERNO	AuraStudio.App/Platform/ImageResizer.cs	No se pudo leer la imagen de origen.{detail}
INTERNO	AuraStudio.App/Platform/ImageResizer.cs	No se pudo leer la imagen de origen.{detail}
INTERNO	AuraStudio.App/Platform/PlaylistArtGenerator.cs	La imagen de la lista no salió como JPEG baseline y el iPod no podría mostrarla.
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	ENSAYO: no se escribió nada.
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	SELECT Index, Size, Model, BytesPerSector, InterfaceType, MediaLoaded FROM Win32_DiskDrive 
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	WHERE Index = {operation.DiskNumber}
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	Windows no releyó la tabla (se verá al reconectar el iPod)
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	Windows releyó la tabla de particiones
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	borrar la reactivación programada: código {exitCode}
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	diseño de particiones anterior borrado (primer y último MiB)
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	el sector de arranque del FAT32 no quedó escrito
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	el servicio de Apple no está instalado
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	estructuras FAT32 escritas
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	la tabla de particiones no quedó escrita (falta su firma)
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	la tabla de particiones que quedó en el disco no es la que se escribió
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	no se pudo borrar la reactivación programada: {ex.Message}
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	no se pudo ejecutar schtasks.exe
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	no se pudo pedir la relectura del diseño: {ex.Message}
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	no se pudo programar la reactivación: {ex.Message}
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	plan: partición en LBA {firstLba}, {partitionSectors} sectores, 
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	programar la reactivación: código {exitCode}
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	quedó más de una partición en la tabla
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	relectura: tabla de particiones y sector de arranque FAT32 verificados en el disco
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	tabla MBR escrita (1 partición, tipo 0x{MasterBootRecord.Fat32LbaType:X2})
INTERNO	AuraStudio.App/Platform/PrivilegedHost.cs	{layout.SectorsPerFat} sectores por FAT
INTERNO	AuraStudio.App/Platform/PrivilegedRunner.cs	No se pudo determinar el ejecutable de Aura Studio.
INTERNO	AuraStudio.App/Platform/PrivilegedRunner.cs	No se pudo iniciar el proceso con permisos de administrador.
INTERNO	AuraStudio.App/Platform/PrivilegedRunner.cs	abortada por seguridad: {result.Message}
INTERNO	AuraStudio.App/Platform/PrivilegedRunner.cs	cancelada por el usuario
INTERNO	AuraStudio.App/Platform/PrivilegedRunner.cs	cancelada por el usuario
INTERNO	AuraStudio.App/Platform/PrivilegedRunner.cs	sin resultado (código {exitCode})
INTERNO	AuraStudio.App/Platform/VolumeLock.cs	No se pudo abrir el disco {diskNumber} para escritura (error {error}).
INTERNO	AuraStudio.App/Platform/VolumeLock.cs	No se pudo abrir el volumen {path} (error {Marshal.GetLastWin32Error()}).
INTERNO	AuraStudio.App/Platform/VolumeLock.cs	No se pudo bloquear el volumen {path} tras {attempts} intentos (error {error}). 
INTERNO	AuraStudio.App/Platform/VolumeLock.cs	no había volúmenes montados que bloquear
INTERNO	AuraStudio.App/Services/CrashReporter.cs	(sin pila)
INTERNO	AuraStudio.App/Services/CrashReporter.cs	Causado por: 
INTERNO	AuraStudio.App/Services/CrashReporter.cs	tarea sin observar
INTERNO	AuraStudio.App/Services/DeviceSessionService.cs	Reevaluate() fuera del hilo de interfaz: actualizar algo enlazado desde aquí cierra la app sin aviso.
INTERNO	AuraStudio.App/Services/UiThreadWatchdog.cs	    (GetThreadContext falló, error {Marshal.GetLastWin32Error()})
INTERNO	AuraStudio.App/Services/UiThreadWatchdog.cs	    (OpenThread falló, error {Marshal.GetLastWin32Error()})
INTERNO	AuraStudio.App/Services/UiThreadWatchdog.cs	    (StackWalk64 no devolvió direcciones)
INTERNO	AuraStudio.App/Services/UiThreadWatchdog.cs	    (SuspendThread falló, error {Marshal.GetLastWin32Error()})
INTERNO	AuraStudio.App/Services/UiThreadWatchdog.cs	    (captura de pila no soportada en {arch})
INTERNO	AuraStudio.App/Services/UiThreadWatchdog.cs	    (no se alcanzó a capturar la pila -- el bloqueo terminó antes de que se pudiera suspender el hilo, la captura tardó demasiado, o la arquitectura no está soportada)
INTERNO	AuraStudio.App/Services/UiThreadWatchdog.cs	    (pila no capturada: la captura tardó más de {CaptureGuardMs} ms -- se reanudó el hilo de UI a la fuerza para no colgar la app)
INTERNO	AuraStudio.App/Services/UiThreadWatchdog.cs	Puede colgar la app en ARM64 -- solo para diagnóstico puntual.
INTERNO	AuraStudio.App/Services/UiThreadWatchdog.cs	[UiThreadWatchdog] AURA_WATCHDOG_STACKS=1: se capturarán pilas. 
